qoe_value
2.8890762801429584
2.8714089930691635
2.869707711285878
2.9263841205520307
2.849751568748327
2.9102505133707006
2.857174343721079
2.8889915296677016
2.889542750402477
2.9018782393828926
2.8605769401965815
2.8714089930691635
2.882593359677227
2.902516879053648
2.8608869795304694
2.870930326473982
2.882593359677227
2.9028546955971835
2.9028546955971835
2.8694324881939393
2.882593359677227
2.9018782393828926
2.8605769401965815
2.882593359677227
3.083593873349434
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.797492357024105
2.7820238819769325
2.7707990740643176
2.764978709294954
2.722439979555462
2.78773821965871
2.7767277874603455
2.7879741697535314
2.7650888204939883
2.7791316198056624
2.764978709294954
2.7792930014649504
2.7650524873528126
2.779393458480765
2.7794606890631597
2.787893900278233
2.7563286061539385
2.7764845492778223
2.781890594038999
2.767720642434512
2.773423432367854
2.7650888204939883
2.79670215362247
2.758451995716421
2.793799599106342
2.7997342365732782
2.7794606890631597
2.7707990740643176
2.761897603923636
2.7562174561700075
2.785310748177018
2.7709540172537293
2.7736855110987544
2.7707990740643176
2.7707681935556847
2.773423432367854
2.7792224918245783
2.765238338691921
2.7939567623984307
2.7563286061539385
2.7793139391874786
2.747289322033158
2.7851161214943407
2.7903603178230805
2.7710302722865854
2.7736855110987544
2.7708793435396157
2.7706879240803866
2.773423432367854
2.7792224918245783
2.765238338691921
2.785238661466064
2.7647713732261905
2.7793139391874786
2.747289322033158
2.7792930014649504
2.787738219658711
2.7710302722865854
2.7904948631943904
2.7707990740643176
2.756479534900908
2.764978709294954
2.793799599106342
2.765238338691921
2.7879741697535314
2.773534582351785
2.7704519739855655
2.756479534900908
2.770666788832174
2.7878396243822214
2.765238338691921
2.7967183231457793
2.7650888204939883
2.7620098124788424
2.7649787092949536
2.7937185651598497
2.765238338691921
2.779348480507953
2.7650888204939883
2.761897603923636
2.7649787092949536
2.7851161214943407
2.7735509657274444
2.7878396243822214
2.773534582351785
2.770950002811287
2.7562174561700075
2.7792930014649504
2.7794772284709683
2.779393458480765
2.782141215864016
2.7793139391874786
2.7563286061539385
2.770666788832174
2.787759354906923
2.756479534900908
2.779348480507953
2.7851784586494395
2.756479534900908
2.7852841170671683
2.773400036980475
2.7680359171134588
2.773423432367854
2.7851784586494395
2.756479534900908
2.7852841170671683
2.773400036980475
2.7680359171134588
2.770566845292311
2.787759354906923
2.753287170974034
2.787872765030021
2.7707183729118023
2.7705569126230367
2.770777938816105
2.7706050854281803
2.770768193555685
2.787966572865512
2.770950002811287
2.7705569126230367
2.776596757833029
2.7647879126339987
2.7765655832243143
2.7820053891082175
2.7768514944794185
2.764659164670984
2.776596757833029
2.7647879126339987
2.7765655832243143
2.7820053891082175
2.7680359171134588
2.773423432367854
2.7677787310762385
2.7791102832693717
2.7621408421061586
2.779348480507953
2.7851784586494395
2.756479534900908
2.785284117067168
2.773400036980475
2.7680359171134588
2.773423432367854
2.7851784586494386
2.7564795349009077
2.785284117067168
2.773400036980475
2.7680359171134588
2.7792461100251704
2.7792438283608694
2.770793911437661
2.760672535630674
2.7735777169916602
2.7381894930090604
2.78511612149434
2.773523185568451
2.7853189309413624
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7562174561700075
2.8024433570437237
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.768386297158238
2.7734897886872996
2.785158391990765
2.7381894930090604
2.78511612149434
2.773523185568451
2.802924332237013
2.75643975613787
2.76768698528791
2.7562174561700075
2.8024433570437237
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.756741613631809
2.802924332237013
2.75643975613787
2.76768698528791
2.7562174561700075
2.8024433570437237
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.8034585696500023
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.7734897886872996
2.785158391990765
2.7381894930090604
2.78511612149434
2.773523185568451
2.802924332237013
2.75643975613787
2.76768698528791
2.7562174561700075
2.8024433570437237
2.756741613631809
2.802924332237013
2.75643975613787
2.76768698528791
2.7562174561700075
2.8024433570437237
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7381894930090604
2.78511612149434
2.773523185568451
2.7853189309413624
2.7734897886872996
2.785158391990765
2.7381894930090604
2.8024433570437237
2.756741613631809
2.802924332237013
2.75643975613787
2.76768698528791
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.7906294085657004
2.7679135602551534
2.756175185673583
2.76768698528791
2.7562174561700075
2.8024433570437237
2.756741613631809
2.802924332237013
2.75643975613787
2.76768698528791
2.7562174561700075
2.8024433570437237
2.756741613631809
2.802924332237013
2.7679135602551534
2.7562174561700075
2.7676439018973227
2.7903603178230805
2.7683848489390077
2.807352411009655
2.758789480498928
2.770469880831428
2.758789480498928
2.771300690521231
2.791148291924667
2.7599668347990867
2.795324709970243
2.76373565057703
2.7713937152901864
2.7754702788359507
2.771552292051025
2.7854870840551826
2.7597887556614236
2.775387544842303
2.781556246835455
2.7639443446473337
2.771374212913362
2.7854186197195636
2.7656462141042195
2.769603663121033
2.775803319326625
2.7871778921246806
2.769606891957511
2.769415810043383
2.7692017448688744
2.769850645468261
2.7695954307808686
2.773537867773174
2.787049390351225
2.763835616697599
2.806506287208814
2.775319840467389
2.7697758226346054
2.763815106031548
2.7812034815031663
2.7718397333804914
2.773519999157533
2.775632954053562
2.775513522285363
2.767712805106888
2.794836728890641
2.758238159056823
2.781206710339645
2.7814731998374755
2.7419970378430394
2.7794217994171198
2.7814393315566774
2.775395234897755
2.775733190501793
2.7969477621788217
2.7535812277333984
2.7737752394399338
2.7753165907997075
2.779622150265945
2.7697725518651857
2.767636531629127
2.7872446178127577
2.763629185121099
2.7855531111482663
2.757984554930078
2.7814352345372395
2.773645750365856
2.769423045026673
2.769784971095174
2.7812723847127314
2.781599656621107
2.759864280650505
2.7893375611831637
2.7537637054364055
2.7986113044464322
2.7600213768784565
2.7934395214877776
2.7654383613564884
2.773771989772252
2.775568416249116
2.7814352345372395
2.773686477434332
2.7676582630275184
2.7815163094626425
2.7538397176834812
2.783488694630476
2.781106983113759
2.764069738696677
2.785508038991451
2.7695313669684296
2.7755539624664674
2.7677238253220917
2.7796076026275647
2.7696212530877067
2.7694255839833697
2.7797879944813015
2.771388574043557
2.7697961033888916
2.7835468382619104
2.777201779282173
2.7757913341332268
2.7617889036301384
2.7793686895863456
2.7638937603290326
2.781192349209449
2.769606707649829
2.773537867773174
2.7798065881834786
2.775502318170396
2.7712986879242805
2.773774755185919
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.7850672639427883
2.770465491649331
2.7692898470149627
2.7717417948053695
2.7737530257349317
2.780969302806618
2.769256973585051
2.772100795489735
2.7676580203144767
2.7915613414743867
2.770694286509231
2.748450551210833
